Interaction_ID,Timestamp,Customer_ID,Session_ID,Product_ID,Interaction_Type
I003199,2026-08-28 15:59:52,C0065,L1-00168,P021,Add_to_Cart
I003200,2026-08-28 16:00:35,C0070,L1-00182,P014,View
I003201,2026-08-28 16:01:39,C0070,L1-00182,P018,View
I003202,2026-08-28 16:02:00,C0065,L2-00235,P017,View
I003203,2026-08-28 16:02:38,C0065,L1-00168,P007,View
I003204,2026-08-28 16:03:20,C0065,L2-00235,P017,Add_to_Cart
I003205,2026-08-28 16:04:19,C0065,L1-00168,P007,Add_to_Cart
I003206,2026-08-28 16:05:21,C0065,L1-00168,P005,View
I003207,2026-08-28 16:05:34,C0070,L1-00182,P034,View
I003208,2026-08-28 16:06:45,C0070,L1-00182,P034,Add_to_Cart
I003209,2026-08-28 16:07:07,C0070,L1-00182,P013,View
I003210,2026-08-28 16:07:39,C0065,L1-00168,P013,View
I003211,2026-08-28 16:08:49,C0065,L1-00168,P030,View
I003212,2026-08-28 16:08:56,C0070,L1-00182,P013,Add_to_Cart
I003213,2026-08-28 16:10:55,C0065,L1-00168,P032,View
I003214,2026-08-28 16:11:25,C0065,L1-00168,P032,Add_to_Cart
I003215,2026-08-28 16:15:00,C0054,L2-00244,P026,View
I003216,2026-08-28 16:25:00,C0086,L2-00237,P017,View
I003217,2026-08-28 16:25:17,C0086,L2-00237,P017,Add_to_Cart
I003218,2026-08-28 16:33:00,C0086,L2-00247,P026,View
I003219,2026-08-28 16:33:59,C0086,L2-00247,P026,Add_to_Cart
I003220,2026-08-28 16:35:00,C0046,L2-00242,P022,View
I003221,2026-08-28 16:51:26,C0151,L1-00378,P028,View
I003222,2026-08-28 16:53:40,C0151,L1-00378,P023,View
I003223,2026-08-28 16:57:34,C0151,L1-00378,P006,View
I003224,2026-08-28 17:14:00,C0182,L2-00249,P030,View
I003225,2026-08-28 17:27:00,C0167,L2-00248,P026,View
I003226,2026-08-28 17:29:09,C0167,L2-00248,P026,Add_to_Cart
I003227,2026-08-28 17:42:33,C0118,L1-00295,P004,View
I003228,2026-08-28 17:43:13,C0118,L1-00295,P007,View
I003229,2026-08-28 17:43:48,C0118,L1-00295,P004,Add_to_Cart
I003230,2026-08-28 17:44:14,C0118,L1-00295,P007,Add_to_Cart
I003231,2026-08-28 17:46:27,C0029,L1-00063,P014,View
I003232,2026-08-28 17:46:34,C0118,L1-00295,P020,View
I003233,2026-08-28 17:46:52,C0029,L1-00063,P014,Add_to_Cart
I003234,2026-08-28 17:48:01,C0029,L1-00063,P027,View
I003235,2026-08-28 17:48:55,C0029,L1-00063,P018,View
I003236,2026-08-28 17:49:32,C0118,L1-00295,P028,View
I003237,2026-08-28 17:50:59,C0118,L1-00295,P005,View
I003238,2026-08-28 17:52:47,C0118,L1-00295,P017,View
I003239,2026-08-28 17:54:13,C0118,L1-00295,P017,Add_to_Cart
I003240,2026-08-28 18:03:00,C0187,L2-00250,P030,View
I003241,2026-08-28 18:04:17,C0187,L2-00250,P030,Add_to_Cart
I003242,2026-08-28 18:12:00,C0087,L2-00238,P017,View
I003243,2026-08-28 18:13:57,C0087,L2-00238,P017,Add_to_Cart
I003244,2026-08-28 23:21:00,C0027,L2-00241,P022,View
I003245,2026-08-29 08:38:00,C0083,L2-00271,P022,View
I003246,2026-08-29 08:40:20,C0184,L1-00452,P004,View
I003247,2026-08-29 08:41:28,C0184,L1-00452,P032,View
I003248,2026-08-29 08:41:36,C0184,L1-00452,P004,Add_to_Cart
I003249,2026-08-29 08:42:37,C0184,L1-00452,P023,View
I003250,2026-08-29 08:42:51,C0184,L1-00452,P032,Add_to_Cart
I003251,2026-08-29 08:45:50,C0184,L1-00452,P024,View
I003252,2026-08-29 08:46:17,C0184,L1-00452,P024,Add_to_Cart
I003253,2026-08-29 08:48:42,C0184,L1-00452,P026,View
I003254,2026-08-29 08:58:00,C0183,L2-00258,P013,View
I003255,2026-08-29 08:59:30,C0183,L2-00258,P013,Add_to_Cart
I003256,2026-08-29 09:11:57,C0030,L1-00065,P006,View
I003257,2026-08-29 09:13:01,C0030,L1-00065,P026,View
I003258,2026-08-29 09:13:09,C0030,L1-00065,P006,Add_to_Cart
I003259,2026-08-29 09:13:29,C0030,L1-00065,P026,View
I003260,2026-08-29 09:28:00,C0049,L2-00282,P030,View
I003261,2026-08-29 09:58:00,C0099,L2-00269,P017,View
I003262,2026-08-29 09:58:51,C0099,L2-00269,P017,Add_to_Cart
I003263,2026-08-29 10:15:26,C0036,L1-00079,P002,View
I003264,2026-08-29 10:15:52,C0036,L1-00079,P007,View
I003265,2026-08-29 10:17:00,C0154,L2-00277,P026,View
I003266,2026-08-29 10:17:03,C0036,L1-00079,P002,Add_to_Cart
I003267,2026-08-29 10:19:13,C0036,L1-00079,P005,View
I003268,2026-08-29 10:19:33,C0036,L1-00079,P010,View
I003269,2026-08-29 10:20:55,C0036,L1-00079,P025,View
I003270,2026-08-29 10:22:35,C0036,L1-00079,P025,Add_to_Cart
I003271,2026-08-29 10:23:25,C0036,L1-00079,P011,View
I003272,2026-08-29 10:48:00,C0148,L2-00256,P013,View
I003273,2026-08-29 10:51:30,C0142,L1-00358,P003,View
I003274,2026-08-29 10:52:29,C0142,L1-00358,P003,Add_to_Cart
I003275,2026-08-29 10:53:45,C0142,L1-00358,P008,View
I003276,2026-08-29 10:55:08,C0142,L1-00358,P011,View
I003277,2026-08-29 10:55:40,C0142,L1-00358,P011,Add_to_Cart
I003278,2026-08-29 10:57:25,C0142,L1-00358,P022,View
I003279,2026-08-29 10:58:44,C0142,L1-00358,P031,View
I003280,2026-08-29 10:59:57,C0142,L1-00358,P014,View
I003281,2026-08-29 11:59:15,C0139,L1-00342,P007,View
I003282,2026-08-29 11:59:50,C0139,L1-00342,P007,Add_to_Cart
I003283,2026-08-29 12:01:50,C0139,L1-00342,P026,View
I003284,2026-08-29 12:02:18,C0139,L1-00342,P024,View
I003285,2026-08-29 13:31:00,C0180,L2-00254,P013,View
I003286,2026-08-29 13:33:00,C0015,L2-00272,P022,View
I003287,2026-08-29 13:36:58,C0075,L1-00196,P017,View
I003288,2026-08-29 13:37:18,C0075,L1-00196,P003,View
I003289,2026-08-29 13:37:19,C0075,L1-00196,P017,Add_to_Cart
I003290,2026-08-29 13:37:43,C0075,L1-00196,P009,View
I003291,2026-08-29 13:37:44,C0075,L1-00196,P003,Add_to_Cart
I003292,2026-08-29 13:41:35,C0075,L1-00196,P008,View
I003293,2026-08-29 13:42:00,C0075,L1-00196,P018,View
I003294,2026-08-29 13:44:43,C0075,L1-00196,P002,View
I003295,2026-08-29 13:46:15,C0075,L1-00196,P002,Add_to_Cart
I003296,2026-08-29 14:09:00,C0121,L2-00260,P013,View
I003297,2026-08-29 14:19:00,C0024,L2-00265,P017,View
I003298,2026-08-29 14:21:24,C0024,L2-00265,P017,Add_to_Cart
I003299,2026-08-29 14:26:46,C0017,L1-00039,P016,View
I003300,2026-08-29 14:29:22,C0017,L1-00039,P010,View
I003301,2026-08-29 14:31:32,C0017,L1-00039,P010,View
I003302,2026-08-29 14:33:42,C0017,L1-00039,P002,View
I003303,2026-08-29 14:34:18,C0017,L1-00039,P002,Add_to_Cart
I003304,2026-08-29 14:36:04,C0017,L1-00039,P036,View
I003305,2026-08-29 14:39:42,C0016,L1-00036,P013,View
I003306,2026-08-29 14:40:00,C0016,L1-00036,P013,Add_to_Cart
I003307,2026-08-29 14:41:37,C0016,L1-00036,P012,View
I003308,2026-08-29 14:42:09,C0016,L1-00036,P033,View
I003309,2026-08-29 14:42:41,C0016,L1-00036,P012,Add_to_Cart
I003310,2026-08-29 14:42:54,C0016,L1-00036,P017,View
I003311,2026-08-29 14:44:50,C0016,L1-00036,P017,Add_to_Cart
I003312,2026-08-29 14:45:40,C0016,L1-00036,P020,View
I003313,2026-08-29 14:46:42,C0016,L1-00036,P020,Add_to_Cart
I003314,2026-08-29 14:48:24,C0016,L1-00036,P001,View
I003315,2026-08-29 14:50:17,C0016,L1-00036,P001,Add_to_Cart
I003316,2026-08-29 15:01:00,C0071,L2-00266,P017,View
I003317,2026-08-29 15:03:16,C0071,L2-00266,P017,Add_to_Cart
I003318,2026-08-29 15:13:00,C0098,L2-00273,P022,View
I003319,2026-08-29 15:13:40,C0014,L1-00029,P009,View
I003320,2026-08-29 15:14:34,C0014,L1-00029,P030,View
I003321,2026-08-29 15:15:55,C0014,L1-00029,P030,Add_to_Cart
I003322,2026-08-29 15:16:00,C0181,L2-00278,P026,View
I003323,2026-08-29 15:16:08,C0014,L1-00029,P026,View
I003324,2026-08-29 15:18:12,C0181,L2-00278,P026,Add_to_Cart
I003325,2026-08-29 15:33:00,C0091,L2-00274,P026,View
I003326,2026-08-29 15:47:00,C0080,L2-00263,P017,View
I003327,2026-08-29 16:00:28,C0165,L1-00410,P004,View
I003328,2026-08-29 16:02:17,C0165,L1-00410,P004,Add_to_Cart
I003329,2026-08-29 16:02:58,C0165,L1-00410,P018,View
I003330,2026-08-29 16:04:01,C0159,L1-00391,P011,View
I003331,2026-08-29 16:04:40,C0165,L1-00410,P018,Add_to_Cart
I003332,2026-08-29 16:04:50,C0159,L1-00391,P011,Add_to_Cart
I003333,2026-08-29 16:06:13,C0165,L1-00410,P014,View
I003334,2026-08-29 16:07:00,C0049,L2-00270,P017,View
I003335,2026-08-29 16:07:59,C0049,L2-00270,P017,Add_to_Cart
I003336,2026-08-29 16:08:00,C0159,L1-00391,P015,View
I003337,2026-08-29 16:10:23,C0159,L1-00391,P004,View
I003338,2026-08-29 16:11:02,C0159,L1-00391,P004,Add_to_Cart
I003339,2026-08-29 16:12:56,C0159,L1-00391,P015,View
I003340,2026-08-29 16:14:00,C0107,L2-00268,P017,View
I003341,2026-08-29 16:14:04,C0159,L1-00391,P015,Add_to_Cart
I003342,2026-08-29 16:16:35,C0159,L1-00391,P025,View
I003343,2026-08-29 16:19:03,C0159,L1-00391,P010,View
I003344,2026-08-29 16:57:00,C0004,L2-00267,P017,View
I003345,2026-08-29 17:19:28,C0161,L1-00397,P033,View
I003346,2026-08-29 17:22:25,C0148,L1-00372,P007,View
I003347,2026-08-29 17:23:00,C0183,L2-00255,P013,View
I003348,2026-08-29 17:23:16,C0161,L1-00397,P006,View
I003349,2026-08-29 17:23:38,C0148,L1-00372,P007,Add_to_Cart
I003350,2026-08-29 17:24:47,C0183,L2-00255,P013,Add_to_Cart
I003351,2026-08-29 17:25:02,C0148,L1-00372,P025,View
I003352,2026-08-29 17:25:42,C0148,L1-00372,P015,View
I003353,2026-08-29 17:26:26,C0148,L1-00372,P025,Add_to_Cart
I003354,2026-08-29 17:26:53,C0161,L1-00397,P015,View
I003355,2026-08-29 17:27:25,C0161,L1-00397,P026,View
I003356,2026-08-29 17:29:22,C0161,L1-00397,P025,View
I003357,2026-08-29 17:29:53,C0130,L1-00320,P020,View
I003358,2026-08-29 17:31:08,C0161,L1-00397,P025,Add_to_Cart
I003359,2026-08-29 17:31:26,C0130,L1-00320,P012,View
I003360,2026-08-29 17:33:04,C0130,L1-00320,P034,View
I003361,2026-08-29 17:33:20,C0130,L1-00320,P012,Add_to_Cart
I003362,2026-08-29 17:33:49,C0130,L1-00320,P030,View
I003363,2026-08-29 17:34:22,C0130,L1-00320,P034,Add_to_Cart
I003364,2026-08-29 17:34:41,C0130,L1-00320,P030,Add_to_Cart
I003365,2026-08-29 17:37:00,C0198,L2-00261,P017,View
I003366,2026-08-29 17:38:50,C0198,L2-00261,P017,Add_to_Cart
I003367,2026-08-29 17:51:26,C0049,L1-00122,P013,View
I003368,2026-08-29 17:53:20,C0049,L1-00122,P017,View
I003369,2026-08-29 17:54:52,C0049,L1-00122,P017,Add_to_Cart
I003370,2026-08-29 17:56:59,C0049,L1-00122,P015,View
I003371,2026-08-29 17:58:20,C0049,L1-00122,P015,Add_to_Cart
I003372,2026-08-29 17:59:11,C0049,L1-00122,P012,View
I003373,2026-08-29 18:00:39,C0049,L1-00122,P012,Add_to_Cart
I003374,2026-08-29 18:07:00,C0124,L2-00259,P013,View
I003375,2026-08-29 18:51:00,C0067,L2-00264,P017,View
I003376,2026-08-29 18:52:00,C0018,L2-00262,P017,View
I003377,2026-08-29 18:53:12,C0018,L2-00262,P017,Add_to_Cart
I003378,2026-08-29 18:54:00,C0061,L2-00257,P013,View
I003379,2026-08-29 19:13:45,C0111,L1-00278,P008,View
I003380,2026-08-29 19:14:59,C0111,L1-00278,P025,View
I003381,2026-08-29 19:15:06,C0111,L1-00278,P008,Add_to_Cart
I003382,2026-08-29 19:15:26,C0111,L1-00278,P025,Add_to_Cart
I003383,2026-08-29 19:18:31,C0111,L1-00278,P004,View
I003384,2026-08-29 19:22:29,C0111,L1-00278,P004,View
I003385,2026-08-29 19:22:55,C0111,L1-00278,P004,Add_to_Cart
I003386,2026-08-29 19:24:29,C0111,L1-00278,P033,View
I003387,2026-08-29 19:26:19,C0111,L1-00278,P034,View
I003388,2026-08-29 19:26:57,C0111,L1-00278,P032,View
I003389,2026-08-29 19:37:00,C0157,L2-00275,P026,View
I003390,2026-08-29 20:03:00,C0070,L2-00279,P026,View
I003391,2026-08-29 20:05:55,C0185,L1-00453,P031,View
I003392,2026-08-29 20:08:17,C0185,L1-00453,P010,View
I003393,2026-08-29 20:08:54,C0185,L1-00453,P010,Add_to_Cart
I003394,2026-08-29 20:09:36,C0185,L1-00453,P011,View
I003395,2026-08-29 20:12:33,C0185,L1-00453,P011,View
I003396,2026-08-29 20:15:02,C0185,L1-00453,P009,View
I003397,2026-08-29 20:19:01,C0185,L1-00453,P019,View
I003398,2026-08-29 20:26:00,C0169,L2-00281,P026,View
I003399,2026-08-29 21:18:25,C0046,L1-00110,P005,View
I003400,2026-08-29 21:21:33,C0046,L1-00110,P004,View
I003401,2026-08-29 21:22:19,C0046,L1-00110,P014,View
I003402,2026-08-29 21:22:44,C0046,L1-00110,P031,View
I003403,2026-08-29 21:23:05,C0046,L1-00110,P014,Add_to_Cart
I003404,2026-08-29 21:23:45,C0046,L1-00110,P031,Add_to_Cart
I003405,2026-08-29 21:25:03,C0046,L1-00110,P026,View
I003406,2026-08-29 21:26:01,C0046,L1-00110,P026,Add_to_Cart
I003407,2026-08-29 21:26:25,C0046,L1-00110,P013,View
I003408,2026-08-29 21:28:23,C0046,L1-00110,P013,Add_to_Cart
I003409,2026-08-29 21:48:00,C0044,L2-00276,P026,View
I003410,2026-08-29 23:43:00,C0034,L2-00280,P026,View
I003411,2026-08-29 23:43:21,C0034,L2-00280,P026,Add_to_Cart
I003412,2026-08-30 08:00:00,C0027,L2-00300,P026,View
I003413,2026-08-30 08:10:37,C0171,L1-00421,P020,View
I003414,2026-08-30 08:12:06,C0171,L1-00421,P020,Add_to_Cart
I003415,2026-08-30 08:12:47,C0171,L1-00421,P017,View
I003416,2026-08-30 08:13:26,C0171,L1-00421,P012,View
I003417,2026-08-30 08:14:43,C0171,L1-00421,P012,Add_to_Cart
I003418,2026-08-30 08:15:00,C0012,L2-00286,P013,View
I003419,2026-08-30 08:16:09,C0171,L1-00421,P015,View
I003420,2026-08-30 08:19:30,C0171,L1-00421,P013,View
I003421,2026-08-30 08:22:28,C0171,L1-00421,P031,View
I003422,2026-08-30 08:24:07,C0171,L1-00421,P031,Add_to_Cart
I003423,2026-08-30 09:42:00,C0032,L2-00295,P017,View
I003424,2026-08-30 10:23:00,C0074,L2-00306,P030,View
I003425,2026-08-30 10:58:00,C0132,L2-00304,P030,View
I003426,2026-08-30 10:58:48,C0048,L1-00114,P021,View
I003427,2026-08-30 11:00:35,C0048,L1-00114,P013,View
I003428,2026-08-30 11:02:20,C0048,L1-00114,P013,Add_to_Cart
I003429,2026-08-30 11:04:32,C0048,L1-00114,P019,View
I003430,2026-08-30 11:04:49,C0048,L1-00114,P019,Add_to_Cart
I003431,2026-08-30 11:07:55,C0048,L1-00114,P030,View
I003432,2026-08-30 11:11:00,C0118,L1-00298,P021,View
I003433,2026-08-30 11:11:47,C0048,L1-00114,P018,View
I003434,2026-08-30 11:12:59,C0048,L1-00114,P018,Add_to_Cart
I003435,2026-08-30 11:14:05,C0118,L1-00298,P034,View
I003436,2026-08-30 11:14:23,C0048,L1-00114,P012,View
I003437,2026-08-30 11:14:32,C0118,L1-00298,P026,View
I003438,2026-08-30 11:16:13,C0048,L1-00114,P012,Add_to_Cart
I003439,2026-08-30 11:16:40,C0118,L1-00298,P011,View
I003440,2026-08-30 11:20:06,C0118,L1-00298,P001,View
I003441,2026-08-30 12:11:45,C0015,L1-00032,P034,View
I003442,2026-08-30 12:12:13,C0015,L1-00032,P010,View
I003443,2026-08-30 12:13:34,C0015,L1-00032,P034,Add_to_Cart
I003444,2026-08-30 12:14:00,C0015,L1-00032,P031,View
I003445,2026-08-30 12:15:18,C0015,L1-00032,P031,View
I003446,2026-08-30 12:18:14,C0015,L1-00032,P035,View
I003447,2026-08-30 12:18:41,C0015,L1-00032,P035,Add_to_Cart
I003448,2026-08-30 12:28:00,C0052,L2-00292,P017,View
I003449,2026-08-30 12:33:00,C0092,L2-00283,P013,View
I003450,2026-08-30 13:12:00,C0060,L2-00305,P030,View
I003451,2026-08-30 13:23:00,C0007,L2-00296,P017,View
I003452,2026-08-30 13:24:08,C0007,L2-00296,P017,Add_to_Cart
I003453,2026-08-30 13:38:43,C0124,L1-00312,P028,View
I003454,2026-08-30 13:40:00,C0117,L2-00289,P013,View
I003455,2026-08-30 13:40:23,C0124,L1-00312,P017,View
I003456,2026-08-30 13:40:55,C0124,L1-00312,P017,Add_to_Cart
I003457,2026-08-30 13:42:05,C0117,L2-00289,P013,Add_to_Cart
I003458,2026-08-30 13:43:50,C0124,L1-00312,P002,View
I003459,2026-08-30 13:44:11,C0124,L1-00312,P003,View
I003460,2026-08-30 13:56:47,C0143,L1-00363,P006,View
I003461,2026-08-30 13:57:54,C0143,L1-00363,P006,Add_to_Cart
I003462,2026-08-30 14:00:41,C0143,L1-00363,P010,View
I003463,2026-08-30 14:02:35,C0143,L1-00363,P007,View
I003464,2026-08-30 14:06:08,C0143,L1-00363,P015,View
I003465,2026-08-30 14:09:26,C0143,L1-00363,P020,View
I003466,2026-08-30 14:15:00,C0152,L2-00294,P017,View
I003467,2026-08-30 14:16:00,C0086,L2-00291,P013,View
I003468,2026-08-30 14:16:14,C0152,L2-00294,P017,Add_to_Cart
I003469,2026-08-30 14:29:00,C0007,L2-00299,P026,View
I003470,2026-08-30 14:41:00,C0178,L2-00297,P022,View
I003471,2026-08-30 14:59:00,C0128,L2-00301,P026,View
I003472,2026-08-30 15:00:17,C0128,L2-00301,P026,Add_to_Cart
I003473,2026-08-30 15:03:17,C0146,L1-00368,P031,View
I003474,2026-08-30 15:03:38,C0146,L1-00368,P028,View
I003475,2026-08-30 15:05:11,C0146,L1-00368,P028,Add_to_Cart
I003476,2026-08-30 15:07:12,C0146,L1-00368,P007,View
I003477,2026-08-30 15:09:27,C0146,L1-00368,P026,View
I003478,2026-08-30 15:11:47,C0146,L1-00368,P022,View
I003479,2026-08-30 15:22:00,C0176,L2-00285,P013,View
I003480,2026-08-30 15:35:00,C0093,L2-00302,P026,View
I003481,2026-08-30 16:26:00,C0016,L2-00284,P013,View
I003482,2026-08-30 16:27:03,C0016,L2-00284,P013,Add_to_Cart
I003483,2026-08-30 16:49:00,C0045,L2-00287,P013,View
I003484,2026-08-30 16:49:06,C0058,L1-00142,P012,View
I003485,2026-08-30 16:49:33,C0058,L1-00142,P012,Add_to_Cart
I003486,2026-08-30 16:51:35,C0058,L1-00142,P007,View
I003487,2026-08-30 16:52:37,C0058,L1-00142,P007,View
I003488,2026-08-30 16:52:59,C0058,L1-00142,P007,Add_to_Cart
I003489,2026-08-30 16:56:34,C0058,L1-00142,P031,View
I003490,2026-08-30 16:56:55,C0058,L1-00142,P015,View
I003491,2026-08-30 16:57:45,C0058,L1-00142,P015,Add_to_Cart
I003492,2026-08-30 16:58:37,C0058,L1-00142,P026,View
I003493,2026-08-30 17:00:40,C0195,L1-00474,P034,View
I003494,2026-08-30 17:01:26,C0195,L1-00474,P034,Add_to_Cart
I003495,2026-08-30 17:03:18,C0195,L1-00474,P004,View
I003496,2026-08-30 17:03:51,C0195,L1-00474,P004,Add_to_Cart
I003497,2026-08-30 17:06:00,C0195,L1-00474,P014,View
I003498,2026-08-30 17:07:35,C0195,L1-00474,P014,Add_to_Cart
I003499,2026-08-30 17:09:05,C0195,L1-00474,P015,View
I003500,2026-08-30 17:09:30,C0195,L1-00474,P015,Add_to_Cart
I003501,2026-08-30 17:12:27,C0195,L1-00474,P030,View
I003502,2026-08-30 17:13:28,C0195,L1-00474,P030,Add_to_Cart
I003503,2026-08-30 17:36:00,C0136,L2-00307,P030,View
I003504,2026-08-30 17:47:30,C0089,L1-00228,P025,View
I003505,2026-08-30 17:48:00,C0114,L2-00293,P017,View
I003506,2026-08-30 17:49:39,C0089,L1-00228,P033,View
I003507,2026-08-30 17:49:59,C0073,L1-00191,P010,View
I003508,2026-08-30 17:50:27,C0089,L1-00228,P033,Add_to_Cart
I003509,2026-08-30 17:51:25,C0073,L1-00191,P031,View
I003510,2026-08-30 17:52:02,C0073,L1-00191,P019,View
I003511,2026-08-30 17:52:11,C0073,L1-00191,P031,Add_to_Cart
I003512,2026-08-30 17:53:03,C0073,L1-00191,P025,View
I003513,2026-08-30 17:53:22,C0089,L1-00228,P021,View
I003514,2026-08-30 17:53:48,C0073,L1-00191,P009,View
I003515,2026-08-30 17:56:16,C0073,L1-00191,P007,View
I003516,2026-08-30 17:56:32,C0073,L1-00191,P007,Add_to_Cart
I003517,2026-08-30 17:57:12,C0067,L1-00177,P006,View
I003518,2026-08-30 18:00:41,C0067,L1-00177,P023,View
I003519,2026-08-30 18:02:00,C0067,L1-00177,P014,View
I003520,2026-08-30 18:02:37,C0067,L1-00177,P014,Add_to_Cart
I003521,2026-08-30 18:17:00,C0184,L2-00290,P013,View
I003522,2026-08-30 18:45:00,C0194,L2-00288,P013,View
I003523,2026-08-30 18:46:17,C0194,L2-00288,P013,Add_to_Cart
I003524,2026-08-30 19:27:11,C0002,L1-00004,P035,View
I003525,2026-08-30 19:28:06,C0002,L1-00004,P031,View
I003526,2026-08-30 19:30:39,C0002,L1-00004,P026,View
I003527,2026-08-30 19:32:20,C0002,L1-00004,P028,View
I003528,2026-08-30 19:33:42,C0002,L1-00004,P028,Add_to_Cart
I003529,2026-08-30 19:34:19,C0002,L1-00004,P030,View
I003530,2026-08-30 19:34:35,C0002,L1-00004,P030,Add_to_Cart
I003531,2026-08-30 19:35:14,C0002,L1-00004,P020,View
I003532,2026-08-30 19:35:52,C0002,L1-00004,P020,Add_to_Cart
I003533,2026-08-30 20:17:41,C0110,L1-00270,P015,View
I003534,2026-08-30 20:18:47,C0110,L1-00270,P015,Add_to_Cart
I003535,2026-08-30 20:19:13,C0110,L1-00270,P007,View
I003536,2026-08-30 20:19:45,C0110,L1-00270,P007,Add_to_Cart
I003537,2026-08-30 20:21:50,C0110,L1-00270,P020,View
I003538,2026-08-30 20:23:16,C0110,L1-00270,P009,View
I003539,2026-08-30 20:23:55,C0110,L1-00270,P009,Add_to_Cart
I003540,2026-08-30 21:12:00,C0153,L2-00303,P026,View
I003541,2026-08-30 22:24:00,C0060,L2-00298,P022,View
I003542,2026-08-30 22:25:04,C0131,L1-00324,P005,View
I003543,2026-08-30 22:26:23,C0131,L1-00324,P005,Add_to_Cart
I003544,2026-08-30 22:28:41,C0131,L1-00324,P009,View
I003545,2026-08-30 22:31:25,C0131,L1-00324,P011,View
I003546,2026-08-31 08:16:56,C0050,L1-00129,P006,View
I003547,2026-08-31 08:18:32,C0050,L1-00129,P006,Add_to_Cart
I003548,2026-08-31 08:19:05,C0050,L1-00129,P036,View
I003549,2026-08-31 08:19:48,C0050,L1-00129,P034,View
I003550,2026-08-31 08:21:35,C0050,L1-00129,P034,Add_to_Cart
I003551,2026-08-31 08:22:55,C0050,L1-00129,P005,View
I003552,2026-08-31 08:24:07,C0050,L1-00129,P005,Add_to_Cart
I003553,2026-08-31 08:26:29,C0050,L1-00129,P021,View
I003554,2026-08-31 10:07:10,C0198,L1-00481,P028,View
I003555,2026-08-31 10:07:42,C0198,L1-00481,P013,View
I003556,2026-08-31 10:08:37,C0198,L1-00481,P021,View
I003557,2026-08-31 10:41:00,C0189,L2-00314,P017,View
I003558,2026-08-31 10:50:00,C0058,L2-00309,P013,View
I003559,2026-08-31 12:24:00,C0152,L2-00323,P030,View
I003560,2026-08-31 12:25:51,C0152,L2-00323,P030,Add_to_Cart
I003561,2026-08-31 12:49:00,C0082,L2-00311,P013,View
I003562,2026-08-31 12:58:00,C0120,L2-00313,P017,View
I003563,2026-08-31 12:58:37,C0120,L2-00313,P017,Add_to_Cart
I003564,2026-08-31 13:02:00,C0198,L2-00318,P026,View
I003565,2026-08-31 13:15:00,C0008,L2-00312,P013,View
I003566,2026-08-31 13:17:07,C0050,L1-00125,P013,View
I003567,2026-08-31 13:20:00,C0172,L2-00321,P030,View
I003568,2026-08-31 13:20:33,C0050,L1-00125,P027,View
I003569,2026-08-31 13:21:34,C0050,L1-00125,P031,View
I003570,2026-08-31 13:24:52,C0050,L1-00125,P007,View
I003571,2026-08-31 13:25:21,C0050,L1-00125,P032,View
I003572,2026-08-31 13:27:16,C0050,L1-00125,P031,View
I003573,2026-08-31 13:28:52,C0050,L1-00125,P031,Add_to_Cart
I003574,2026-08-31 13:46:28,C0049,L1-00117,P013,View
I003575,2026-08-31 13:47:42,C0049,L1-00117,P026,View
I003576,2026-08-31 13:47:47,C0049,L1-00117,P013,Add_to_Cart
I003577,2026-08-31 13:48:20,C0049,L1-00117,P026,Add_to_Cart
I003578,2026-08-31 13:48:41,C0049,L1-00117,P020,View
I003579,2026-08-31 13:49:00,C0047,L2-00322,P030,View
I003580,2026-08-31 13:49:30,C0047,L2-00322,P030,Add_to_Cart
I003581,2026-08-31 13:51:40,C0049,L1-00117,P030,View
I003582,2026-08-31 13:54:04,C0049,L1-00117,P018,View
I003583,2026-08-31 13:54:56,C0049,L1-00117,P018,Add_to_Cart
I003584,2026-08-31 14:53:07,C0165,L1-00409,P010,View
I003585,2026-08-31 14:54:06,C0165,L1-00409,P010,Add_to_Cart
I003586,2026-08-31 14:54:08,C0165,L1-00409,P013,View
I003587,2026-08-31 14:58:05,C0165,L1-00409,P011,View
I003588,2026-08-31 14:58:29,C0165,L1-00409,P011,Add_to_Cart
I003589,2026-08-31 15:41:00,C0187,L2-00308,P013,View
I003590,2026-08-31 15:43:00,C0017,L2-00319,P030,View
I003591,2026-08-31 15:47:56,C0047,L1-00113,P005,View
I003592,2026-08-31 15:51:27,C0047,L1-00113,P032,View
I003593,2026-08-31 15:52:26,C0061,L1-00154,P015,View
I003594,2026-08-31 15:53:27,C0047,L1-00113,P029,View
I003595,2026-08-31 15:54:56,C0061,L1-00154,P033,View
I003596,2026-08-31 15:57:42,C0061,L1-00154,P003,View
I003597,2026-08-31 15:58:34,C0061,L1-00154,P003,Add_to_Cart
I003598,2026-08-31 15:59:39,C0171,L1-00422,P011,View
I003599,2026-08-31 16:01:08,C0171,L1-00422,P011,Add_to_Cart
I003600,2026-08-31 16:01:21,C0061,L1-00154,P024,View
I003601,2026-08-31 16:03:23,C0171,L1-00422,P028,View
I003602,2026-08-31 16:03:49,C0171,L1-00422,P001,View
I003603,2026-08-31 16:04:29,C0171,L1-00422,P020,View
I003604,2026-08-31 16:04:32,C0171,L1-00422,P001,Add_to_Cart
I003605,2026-08-31 16:06:53,C0171,L1-00422,P017,View
I003606,2026-08-31 16:09:16,C0171,L1-00422,P017,View
